Test
Latitude	Longitude	Alpha	
       36.979599       304.83246    0.0083960683
       37.037579       304.81448    0.0051131192
       37.095722       304.79614    0.0074049953
       37.153862       304.77780    0.0068887830
       37.212002       304.75946    0.0084374199
       37.270138       304.74106    0.0048239339
       37.328072       304.72266    0.0074049953
       37.386360       304.70425    0.0048239339
       37.444447       304.68582    0.0058563585
       37.502529       304.66736    0.0043077216
       37.560608       304.64890    0.0063725708
       37.618687       304.63040    0.0037913815
       37.676563       304.61188    0.0089535045
       37.734795       304.59335    0.0063724430
       37.792824       304.57480    0.0079210799
       37.850849       304.55624    0.0043077854
       37.909073       304.53763    0.0043075938
       37.967052       304.51904    0.0043077216
       38.025074       304.50040    0.0055288548
       38.083248       304.48178    0.0069908876
       38.141224       304.46310    0.0040667013
       38.199551       304.44443    0.0030921334
       38.257523       304.42572    0.0030921334
       38.315491       304.40698    0.0065035433
       38.373615       304.38824    0.0045541662
       38.431736       304.36951    0.0035794776
       38.489666       304.35040    0.0060161990
       38.547943       304.33160    0.0045541662
       38.605862       304.31277    0.0045541662
       38.663933       304.29391    0.0060160784
       38.722008       304.27505    0.0045540456
       38.780079       304.25620    0.0035793570
       38.838154       304.23694    0.0069907670
       38.896183       304.21805    0.0060160784
       38.954247       304.19907    0.0043174667
       39.012272       304.18011    0.0052415210
       39.070305       304.16080    0.0043174667
       39.128323       304.14178    0.0098617924
       39.186504       304.12277    0.0024695296
       39.244324       304.10370    0.0066277167
       39.302509       304.08432    0.0052416353
       39.360485       304.06522    0.0033935267
       39.418461       304.04608    0.0043175810
       39.476433       304.02695    0.0057036624
       39.534576       304.00748    0.0052416353
       39.592545       303.98828    0.0038555539
       39.650478       303.96909    0.0070897439
       39.708614       303.94952    0.0038555539
       39.766705       303.93027    0.0047797796
       39.824638       303.91068    0.0061659754
       39.882729       303.89139    0.0066666164
       39.940651       303.87207    0.0079705481
       39.998745       303.85239    0.0031934067
       40.056633       303.83301    0.0049324838
       40.114689       303.81332    0.0040654175
       40.172768       303.79391    0.0053704778
       40.230812       303.77448    0.0062408225
       40.288864       303.75470    0.0036357540
       40.346710       303.73520    0.0053741324
       9.8783684       286.47809       50.734170
       9.9370117       286.46481     0.010913140
       9.9954119       286.45126    0.0050720182
       10.053804       286.43796    0.0015676343
       10.112498       286.42447    0.0050723072
       10.170897       286.41089    0.0015676343
       10.229334       286.39764    0.0039040829
       10.287777       286.38412    0.0062405315
       10.346265       286.37064    0.0050723072
       10.404708       286.35712    0.0085769801
       10.463189       286.34387    0.0027358586
       10.521676       286.33035    0.0062405315
       10.580210       286.31689    0.0074087558
       10.638697       286.30341    0.0062405315
       10.697230       286.28995    0.0015676343
       10.755513       286.27646    0.0015676343
       10.814046       286.26300    0.0062405315
       10.872626       286.24954    0.0079300291
       10.930908       286.23605    0.0022262682
       10.989489       286.22263    0.0041275218
       11.047825       286.20892    0.0088806559
       11.106452       286.19550     0.013633790
       11.164782       286.18204    0.0060287755
       11.223409       286.16861     0.020288178
       11.281793       286.15494     0.019337551
       11.340219       286.14154     0.010781910
       11.398846       286.12811     0.015535044
       11.457279       286.11444     0.011732536
       11.515705       286.10104     0.021238922
       11.574139       286.08737     0.012683281
       11.632614       286.07401     0.014584534
       11.691098       286.06036     0.016485788
       11.749581       286.04672     0.012683046
       11.808057       286.03336     0.014069259
       11.866539       286.01971     0.012235133
       11.925074       286.00610     0.015903499
       11.983600       285.99274     0.016820562
       12.041885       285.97913    0.0094841703
       12.100418       285.96548     0.012235473
       12.159004       285.95190    0.0067329810
       12.217341       285.93829    0.0094841703
       12.275928       285.92471     0.012235246
       12.334264       285.91110    0.0085671072
       12.392849       285.89749     0.012235473
       12.451240       285.88391    0.0094841703
       12.509629       285.87036     0.012235360
       12.568267       285.85678     0.010401347
       12.626711       285.84323    0.0076503845
       12.685101       285.82962     0.011318637
       12.743544       285.81607    0.0059034429
       12.801988       285.80252     0.014281239
       12.860495       285.78873     0.013350411
       12.918938       285.77515     0.018004550
       12.977436       285.76163    0.0077653289
       13.035943       285.74783    0.0068348465
       13.094251       285.73431     0.012419814
       13.152748       285.72076     0.015212528
       13.211311       285.70700    0.0096275604
       13.269618       285.69348    0.0077659047
       13.328181       285.67969     0.012420044
       13.386793       285.66620     0.012420274
       13.445107       285.65240     0.011489446
       13.503480       285.63864    0.0086969629
       13.562091       285.62515     0.010558619
       13.620522       285.61142    0.0059045945
       13.678893       285.59763    0.0096763185
       13.737324       285.58389    0.0096763185
       13.795746       285.57040     0.011547219
       13.854484       285.55670    0.0087406943
       13.912913       285.54294    0.0059341692
       13.971156       285.52921     0.011546988
       14.029646       285.51550    0.0078051859
       14.088136       285.50177    0.0078051859
       14.146625       285.48801    0.0078051859
       14.205174       285.47430    0.0049986608
       14.263478       285.46060     0.011547219
       14.322027       285.44690     0.010611711
       14.380393       285.43320     0.013418236
       14.438942       285.41531     0.011547219
       14.497315       285.40137    0.0040632681
       14.555926       285.38766    0.0087408101
       14.614290       285.37396     0.012210127
       14.672717       285.36029     0.011294944
       14.731153       285.34634     0.013125084
       14.789580       285.33267    0.0094648038
       14.848007       285.31897     0.012210014
       14.906443       285.30502    0.0094648038
       14.964933       285.29135    0.0094648038
       15.023433       285.27744     0.010379987
       15.081923       285.26376    0.0076347769
       15.140421       285.24982    0.0067198202
       15.198730       285.23618     0.012210127
       15.257295       285.22226    0.0048895667
       15.315613       285.20834     0.010379987
       15.374166       285.19467     0.013125197
       15.432551       285.18079    0.0085498470
       15.491113       285.16687    0.0076346637
       15.549497       285.15295    0.0057294849
       15.607939       285.13934    0.0057294849
       15.666322       285.12543     0.011148927
       15.724772       285.11154     0.012052167
       15.783223       285.09766    0.0048263562
       15.841673       285.08377    0.0057295966
       15.900123       285.06985    0.0066329488
       15.958642       285.05600    0.0084393177
       16.017090       285.04208    0.0084393177
       16.075607       285.02820    0.0093425581
       16.133951       285.01434    0.0084393177
       16.192467       285.00046     0.010245798
       16.250811       284.98660    0.0093425581
       16.309397       284.97272    0.0093425581
       16.367748       284.95859    0.0084393177
       16.426088       284.94470    0.0093425581
       16.484745       284.93085     0.010809155
       16.543167       284.91675    0.0064306318
       16.601578       284.90286    0.0090577459
       16.659988       284.88901    0.0055549272
       16.718481       284.87491     0.011684860
       16.776964       284.86105    0.0090577459
       16.835213       284.84695     0.010809155
       16.893696       284.83310     0.010809155
       16.952187       284.81897     0.015187679
       17.010496       284.80515     0.012560565
       17.069061       284.79105    0.0081820412
       17.127371       284.77719    0.0099334505
       17.185934       284.76306     0.010809155
       17.244328       284.74899    0.0099334505
       17.302711       284.73517    0.0081820412
       17.361349       284.72107    0.0081820412
       17.419741       284.70697    0.0054289422
       17.478134       284.69284     0.011419849
       17.536591       284.67902    0.0054289422
       17.594816       284.66495    0.0088522116
       17.653282       284.65085    0.0037172546
       17.711824       284.63678    0.0062847860
       17.770290       284.62268    0.0079964736
       17.828590       284.60858     0.013987380
       17.887133       284.59451    0.0054289422
       17.945509       284.58044    0.0054289422
       18.004049       284.56635     0.011419849
       18.062426       284.55228    0.0045730984
       18.120802       284.53821     0.011419743
       18.179188       284.52386     0.012275587
       18.237640       284.50980    0.0020054611
       18.296015       284.49570    0.0062846801
       18.354469       284.48163    0.0053391601
       18.412920       284.46756    0.0061808667
       18.471462       284.45325    0.0078642798
       18.529915       284.43915    0.0095477971
       18.588203       284.42508    0.0036558511
       18.646746       284.41074     0.010389608
       18.705034       284.39667    0.0044976619
       18.763655       284.38235    0.0061810750
       18.821941       284.36829    0.0070227816
       18.880322       284.35394     0.011231314
       18.938772       284.33990    0.0036558511
       18.997150       284.32556    0.0044975577
       19.055599       284.31152    0.0078643839
       19.113976       284.29715    0.0070225733
       19.172436       284.28284    0.0095476929
       19.230967       284.26880    0.0070225733
       19.289423       284.25446     0.011731923
       19.347725       284.24014    0.0084601061
       19.406265       284.22580     0.010096014
       19.464554       284.21173    0.0084601061
       19.522852       284.19742    0.0051883910
       19.581476       284.18311    0.0092782626
       19.639858       284.16876    0.0051884922
       19.698240       284.15445    0.0068244003
       19.756622       284.14011    0.0076423544
       19.815088       284.12579    0.0060065474
       19.873554       284.11148     0.010914272
       19.932020       284.09717    0.0092783638
       19.990248       284.08282    0.0076424556
       20.048712       284.06848     0.010096318
       20.107262       284.05420    0.0068246028
       20.165573       284.03986    0.0076425569
       20.223883       284.02554    0.0050591195
       20.282444       284.01093    0.0082492302
       20.340841       283.99661    0.0050591195
       20.399149       283.98227    0.0058566472
       20.457544       283.96796    0.0066541748
       20.516041       283.95337    0.0098442855
       20.574434       283.93903    0.0090467578
       20.632917       283.92471    0.0090466591
       20.691174       283.91013    0.0098441867
       20.749657       283.89581     0.011439242
       20.808149       283.88120    0.0058565484
       20.866392       283.86685     0.012236770
       20.924734       283.85226    0.0058566472
       20.983305       283.83792    0.0074517025
       21.041647       283.82330    0.0050591195
       21.100067       283.80902    0.0058566472
       21.158501       283.79440    0.0056926383
       21.216829       283.78006    0.0087934135
       21.275352       283.76547    0.0056926383
       21.333546       283.75085    0.0080182197
       21.391964       283.73651     0.010343801
       21.450485       283.72192    0.0072430259
       21.508768       283.70731    0.0033670569
       21.567289       283.69269    0.0056926383
       21.625664       283.67810     0.010343801
       21.683935       283.66373    0.0087934135
       21.742310       283.64914    0.0080181238
       21.800684       283.63452    0.0064677362
       21.859152       283.61990    0.0095685114
       21.917524       283.60529     0.018095547
       21.975990       283.59067    0.0064677362
       22.034456       283.57605    0.0087933176
       22.092686       283.56143    0.0093030324
       22.151245       283.54681    0.0047809164
       22.209473       283.53217    0.0070419744
       22.268032       283.51755    0.0062882884
       22.326353       283.50293    0.0062882884
       22.384783       283.48804     0.012317776
       22.443104       283.47339    0.0085493464
       22.501520       283.45877    0.0085493464
       22.559937       283.44415    0.0055346024
       22.618364       283.42923     0.010810404
       22.676544       283.41458    0.0085493464
       22.735056       283.39993     0.012317776
       22.793344       283.38504    0.0070419744
       22.851854       283.37039    0.0055346024
       22.910130       283.35574    0.0047809164
       22.968513       283.34082    0.0085492531
       23.026787       283.32614    0.0075511998
       23.085405       283.31122    0.0082811697
       23.143641       283.29660    0.0031706578
       23.202023       283.28165    0.0068209589
       23.260492       283.26700    0.0075510192
       23.318872       283.25204    0.0039008987
       23.377108       283.23740    0.0053610191
       23.435686       283.22247    0.0082812600
       23.493931       283.20752    0.0060910793
       23.552263       283.19284    0.0068211396
       23.610842       283.17789    0.0097413805
       23.669186       283.16293    0.0039008987
       23.727516       283.14825     0.013391682
       23.785727       283.13330    0.0031708384
       23.844170       283.11835    0.0068211396
       23.902613       283.10339    0.0075511998
       23.961054       283.08841    0.0099321430
       24.019262       283.07343     0.010624604
       24.077562       283.05875    0.0057773780
       24.136105       283.04379    0.0036999955
       24.194414       283.02881    0.0078546748
       24.252722       283.01379    0.0043924563
       24.311134       282.99884    0.0064698388
       24.369547       282.98386    0.0043924563
       24.427853       282.96884    0.0071622996
       24.486135       282.95386    0.0057774636
       24.544556       282.93857    0.0050850028
       24.603069       282.92358    0.0092398535
       24.661350       282.90860    0.0092398535
       24.719631       282.89359    0.0064700102
       24.777912       282.87857    0.0071623853
       24.836422       282.86353     0.011317150
       24.894817       282.84824    0.0089096935
       24.953201       282.83322     0.010245141
       25.011354       282.81818    0.0055710740
       25.069736       282.80316    0.0029001784
       25.128237       282.78784    0.0069065218
       25.186495       282.77283    0.0089096935
       25.244751       282.75778    0.0075742457
       25.303249       282.74243    0.0089096935
       25.361506       282.72739    0.0095774173
       25.419880       282.71207     0.011580589
       25.478241       282.69699    0.0062387979
       25.536615       282.68167    0.0055710740
       25.594976       282.66660    0.0095774173
       25.653227       282.65125    0.0055709914
       25.711697       282.63617    0.0055709914
       25.769836       282.62079    0.0075739978
       25.828413       282.60574    0.0084970402
       25.886662       282.59036     0.010407646
       25.945021       282.57498    0.0065867501
       26.003256       282.55988    0.0034026704
       26.061613       282.54449    0.0065866713
       26.120081       282.52911    0.0091340137
       26.178436       282.51373    0.0065867501
       26.236662       282.49863    0.0059499341
       26.295128       282.48322    0.0078604607
       26.353363       282.46780    0.0059500129
       26.411598       282.45239    0.0059500129
       26.470062       282.43695     0.011044540
       26.528408       282.42154    0.0053131182
       26.586742       282.40640    0.0078604607
       26.645086       282.39096    0.0078604607
       26.703318       282.37555     0.010407724
       26.761660       282.36008    0.0050716532
       26.820116       282.34464    0.0056795097
       26.878345       282.32919    0.0050716532
       26.936571       282.31372    0.0068952228
       26.995140       282.29828    0.0062873663
       27.053366       282.28278     0.012365932
       27.111717       282.26703    0.0093266490
       27.170055       282.25156    0.0062873663
       27.228168       282.23605    0.0075030794
       27.286621       282.22058    0.0050716532
       27.345074       282.20508    0.0056795097
       27.403297       282.18958     0.010542362
       27.461535       282.17377    0.0026402270
       27.519983       282.15826    0.0050716532
       27.578323       282.14273    0.0038559401
       27.636545       282.12720     0.011150143
       27.694895       282.11136     0.011983435
       27.753008       282.09583     0.010216261
       27.811460       282.08029    0.0078600278
       27.869926       282.06445    0.0049146637
       27.928036       282.04889    0.0043256054
       27.986275       282.03302    0.0043254597
       28.044844       282.01749    0.0078598092
       28.103081       282.00162    0.0049146637
       28.161423       281.98602    0.0031474890
       28.219778       281.97015     0.010805246
       28.277895       281.95456    0.0084490131
       28.336248       281.93866    0.0096271296
       28.394587       281.92303    0.0096271296
       28.452833       281.90714    0.0066818384
       28.511068       281.89151    0.0060927802
       28.569313       281.87558    0.0084490131
       28.627901       281.85968    0.0041312270
       28.685909       281.84399    0.0097571060
       28.744272       281.82806    0.0086319998
       28.802635       281.81213    0.0080694119
       28.860987       281.79645    0.0075068240
       28.919123       281.78049    0.0091945877
       28.977606       281.76453    0.0075068240
       29.035864       281.74854    0.0052564028
       29.094122       281.73254    0.0075067544
       29.152367       281.71686    0.0063815786
       29.210745       281.70087    0.0069440969
       29.268999       281.68484    0.0063814394
       29.327154       281.66882    0.0063814394
       29.385530       281.65280     0.011444870
       29.443686       281.63675    0.0091945181
       29.502184       281.62073    0.0069441665
       29.560335       281.60464    0.0083175367
       29.618610       281.58859    0.0077754394
       29.676884       281.57254    0.0077755065
       29.735283       281.55649    0.0050650203
       29.793554       281.54037    0.0072334093
       29.851730       281.52429     0.010485993
       29.910126       281.50821     0.012654315
       29.968300       281.49210    0.0077754394
       30.026474       281.47598     0.010485926
       30.084772       281.45987    0.0072333422
       30.143070       281.44373    0.0066912450
       30.201380       281.42731    0.0088596339
       30.259676       281.41116    0.0056070505
       30.317970       281.39499    0.0088596339
       30.376171       281.37885    0.0083175367
       30.434593       281.36267    0.0039807588
       30.492804       281.34619    0.0065282327
       30.551003       281.32999    0.0054704514
       30.609201       281.31378    0.0075860140
       30.667538       281.29727    0.0086437953
       30.725863       281.28107    0.0081149046
       30.784187       281.26483    0.0054704514
       30.842302       281.24829    0.0091726859
       30.900623       281.23203    0.0086437953
       30.958868       281.21548    0.0070571233
       31.017099       281.19922     0.010230533
       31.075329       281.18295    0.0086438607
       31.133570       281.16635    0.0054705168
       31.191927       281.15009    0.0059994075
       31.250166       281.13345    0.0070571888
       31.308304       281.11713    0.0086438607
       31.366455       281.10052    0.0081149701
       31.424820       281.08386    0.0072149797
       31.483088       281.06754    0.0077179978
       31.541367       281.05090    0.0057059254
       31.599501       281.03452    0.0057059254
       31.657909       281.01785    0.0062089435
       31.715967       281.00116     0.010233088
       31.774229       280.98477    0.0057059254
       31.832420       280.96805     0.010233088
       31.890825       280.95135    0.0087240340
       31.949001       280.93491     0.010736044
       32.007187       280.91818    0.0067118994
       32.065506       280.90143    0.0062088813
       32.123825       280.88467    0.0041968088
       32.181782       280.86819    0.0062088813
       32.240231       280.85144    0.0097300702
       32.298332       280.83463    0.0052029073
       32.356644       280.81781    0.0054928296
       32.414879       280.80103    0.0074297583
       32.473110       280.78418    0.0054928296
       32.531338       280.76733    0.0079139306
       32.589478       280.75082    0.0054927697
       32.647705       280.73395    0.0088823950
       32.705856       280.71707    0.0093665673
       32.764217       280.70020    0.0045241855
       32.822365       280.68329    0.0035557211
       32.880508       280.66638    0.0045242454
       32.938793       280.64948    0.0069453464
       32.996933       280.63254    0.0054927697
       33.055214       280.61560    0.0079139306
       33.113419       280.59866    0.0074296984
       33.171696       280.58170    0.0093666272
       33.229767       280.56439    0.0059770018
       33.287968       280.54739    0.0071237659
       33.346169       280.53040    0.0071237659
       33.404366       280.51340    0.0071238233
       33.462700       280.49637    0.0085167022
       33.520897       280.47934    0.0052667089
       33.579018       280.46228    0.0071238808
       33.637360       280.44492     0.010838225
       33.695480       280.42783    0.0034095370
       33.753597       280.41074    0.0066595878
       33.811855       280.39365    0.0071238808
       33.870121       280.37622    0.0038738300
       33.928234       280.35907    0.0048024159
       33.986420       280.34195    0.0057310019
       34.044670       280.32480    0.0043381230
       34.102722       280.30731    0.0080524667
       34.160900       280.29013    0.0075881737
       34.219082       280.27292    0.0068015752
       34.277271       280.25540    0.0050284273
       34.335445       280.23819    0.0081314361
       34.393776       280.22064    0.0054716594
       34.451881       280.20340    0.0063582333
       34.509987       280.18613    0.0036985115
       34.568314       280.16855    0.0054716046
       34.626415       280.15125    0.0032551697
       34.684673       280.13367    0.0068014655
       34.742775       280.11630    0.0081313264
       34.800819       280.09866    0.0081313264
       34.859058       280.08133    0.0076880394
       34.917103       280.06366    0.0054716046
       34.975487       280.04630    0.0045850306
       35.033669       280.02859    0.0059148915
       35.091698       280.01117    0.0085746134
       35.150024       279.99344    0.0069434969
       35.207996       279.97571     0.010767183
       35.266167       279.95825    0.0056689351
       35.324284       279.94046    0.0031198113
       35.382603       279.92270    0.0073683509
       35.440708       279.90518    0.0056689351
       35.498817       279.88736    0.0056689351
       35.556931       279.86951    0.0065186430
       35.615173       279.85199    0.0056689351
       35.673222       279.83411    0.0060937890
       35.731476       279.81207    0.0069434969
       35.789513       279.79446    0.0065186430
       35.847702       279.77658     0.012041744
       35.905746       279.75864    0.0065186430
       35.963936       279.74069    0.0069434969
       36.022114       279.72305    0.0056689351
       36.080299       279.70505    0.0057837167
       36.138279       279.68704    0.0049772448
       36.196404       279.66907    0.0098160764
       36.254738       279.65103    0.0069934246
       36.312859       279.63300    0.0045740088
       36.370972       279.61523    0.0061869527
       36.428890       279.59714    0.0077998965
       36.487160       279.57907    0.0082031325
       36.545074       279.56094    0.0061869527
       36.603340       279.54282    0.0025578290
       36.661552       279.52469    0.0049772448
       36.719612       279.50653    0.0082031325
       36.777672       279.48834    0.0098160764
       36.835880       279.47012    0.0053804807
       36.893883       279.45193    0.0061869527
       36.952087       279.43369    0.0098160764
       37.010086       279.41544    0.0078280927
       37.068237       279.39719    0.0082128931
       37.126236       279.37888    0.0051344900
       37.184383       279.36060    0.0078280927
       37.242531       279.34225    0.0085976935
       37.300674       279.32391    0.0097520946
       37.358768       279.30557    0.0066736916
       37.416908       279.28720    0.0066736916
       37.475002       279.26880     0.010906496
       37.533100       279.25006    0.0047496896
       37.591190       279.23163    0.0089824939
       37.649231       279.21320    0.0039800889
       37.707314       279.19473    0.0055192904
       37.765350       279.17624    0.0039800889
       37.823586       279.15775    0.0074432923
       37.881630       279.13889    0.0043648893
       37.939663       279.12036    0.0052940574
       37.997849       279.10181    0.0049249601
       38.055676       279.08319    0.0049249601
       38.113861       279.06461    0.0049249601
       38.171848       279.04565    0.0056631547
       38.230030       279.02701    0.0049249601
       38.288162       279.00836    0.0038176681
       38.346138       278.98969    0.0064014408
       38.404278       278.97067    0.0067709947
       38.462212       278.95193    0.0082481147
       38.520336       278.93320    0.0067725930
       38.578430       278.91412    0.0056665797
       38.636356       278.89536    0.0045607491
       38.694439       278.87656    0.0078842690
       38.752529       278.85742    0.0056711463
       38.810604       278.83856    0.0056723336
       38.868683       278.81970    0.0050905603
       38.926727       278.80051    0.0065079434
       1.7799639       262.90680       7.2464661
       1.8385104       262.89365       3.8178946
       1.8970667       262.88031       3.8180360
       1.9553591       262.86716       3.8176117
       2.0139141       262.85406       6.1033260
       2.0724692       262.84097       3.8176117
       2.1310244       262.82785       4.9604689
       2.1893363       262.81454       1.5318975
       2.2478912       262.80145       1.5323217
       2.3064575       262.78815       4.9607518
       2.3647780       262.77512    0.0020649331
       2.4233446       262.76181    0.0020649331
       2.4819198       262.74881   -0.0010155444
       2.5402427       262.73553    0.0036051718
       2.5988178       262.72250    0.0036051718
       2.6573949       262.70923    0.0020649331
       2.7157295       262.69601    0.0097661268
       2.7743163       262.68304    0.0051454106
       2.8329051       262.66980    0.0082258880
       2.8912399       262.65659     0.011305984
       2.9498413       262.64340    0.0082255068
       3.0081890       262.63022    0.0082255068
       3.0667906       262.61703     0.011305603
       3.1251380       262.60382    0.0036044095
       3.1837397       262.59064     0.012846223
       3.2421007       262.57751     0.015926700
       3.3007162       262.56436    0.0073257196
       3.3590775       262.55121    0.0073257196
       3.4177074       262.53809    0.0073257196
       3.4760709       262.52469     0.051230977
       3.5347011       262.51160     0.072028204
       3.5930927       262.49854     0.060474189
       3.6517255       262.48517     0.048920174
       3.7101176       262.47211     0.059318787
       3.7684960       262.45874     0.052386378
       3.8271587       262.44571     0.044298568
       3.8855536       262.43237     0.065095795
       3.9439626       262.41934     0.047764772
       4.0026107       262.40604     0.048920174
       4.0610199       262.39301     0.078960613
       4.1194496       262.37976     0.060474189
       4.1781149       262.36646     0.067407027
       4.2365451       262.35321     0.037190310
       4.2949719       262.34024     0.046629332
       4.3534017       262.32697     0.042338868
       4.4118509       262.31378     0.051777889
       4.4705343       262.30054     0.053494075
       4.5289831       262.28732     0.053494075
       4.5874324       262.27411     0.060358818
       4.6459017       262.26096     0.058642632
       4.7043710       262.24777     0.057379742
       4.7628193       262.23456     0.057580039
       4.8213129       262.22119     0.056923638
       4.8797822       262.20801     0.056213331
       4.9382730       262.19489     0.052796455
       4.9967418       262.18170     0.050037173
       5.0552359       262.16830     0.054386578
       5.1137481       262.15521     0.080667531
       5.1722422       262.14182     0.043070800
       5.2307549       262.12872     0.045422507
       5.2892714       262.11536     0.056522233
       5.3477836       262.10226     0.046871692
       5.4063234       262.08896     0.067825492
       5.4648595       262.07590     0.049969994
       5.5231218       262.06253     0.055485851
       5.5816860       262.04926     0.060930546
       5.6402216       262.03619     0.053924499
       5.6987858       262.02292     0.050299859
       5.7570972       262.00964     0.074957636
       5.8156614       261.99634     0.057564324
       5.8742251       261.98306     0.056890247
       5.9325619       261.96982     0.062868137
       5.9911518       261.95657     0.049565743
       6.0497413       261.94333     0.050272064
       6.1080780       261.93008     0.049698336
       6.1666670       261.91681     0.057484655
       6.2250299       261.90359     0.038470001
       6.2836461       261.89038     0.043376722
       6.3420367       261.87723     0.052355720
       6.4004040       261.86374     0.060671859
       6.4590478       261.85059     0.044690668
       6.5174384       261.83740     0.048839703
       6.5760865       261.82394     0.052696372
       6.6344767       261.81076     0.052288466
       6.6928959       261.79764     0.051927449
       6.7513204       261.78424     0.047960625
       6.8099918       261.77109     0.053762986
       6.8684158       261.75766     0.050070412
       6.9268694       261.74429     0.047201037
       6.9853182       261.73120     0.043970969
       7.0437722       261.71783     0.046876211
       7.1022258       261.70444     0.034606740
       7.1609578       261.69138     0.043549322
       7.2194424       261.67804     0.039672185
       7.2779269       261.66470     0.045201735
       7.3364115       261.65137     0.041036398
       7.3946433       261.63800     0.042247366
       7.4531598       261.62473     0.051868297
       7.5116758       261.61142     0.033835401
       7.5701923       261.59808     0.028202119
       7.6287413       261.58484     0.040060621
       7.6872573       261.57150     0.036446537
       7.7455540       261.55823     0.045988142
       7.8041029       261.54495     0.039165436
       7.8626914       261.53146     0.050511548
       7.9209881       261.51819     0.042458448
       7.9795709       261.50494     0.043727401
       8.0381536       261.49170     0.031139314
       8.0964899       261.47818     0.037743359
       8.1551075       261.46500     0.040829835
       8.2134790       261.45151     0.040580379
       8.2720976       261.43829     0.039716478
       8.3304691       261.42484     0.039822762
       8.3888702       261.41165     0.040454496
       8.4474936       261.39816     0.043928472
       8.5058956       261.38498     0.025750038
       8.5643024       261.37155     0.028855803
       8.6229992       261.35812     0.032062256
       8.6814060       261.34470     0.028260628
       8.7398453       261.33151     0.023216994
       8.7982893       261.31812  -0.00033084111
       8.8567724       261.30475     0.061036267
       8.9152174       261.29132     0.029632755
       8.9737005       261.27792     0.031849402
       9.0321827       261.26456     0.028767754
       9.0907049       261.25119     0.025748011
       9.1491880       261.23779  -0.00033625502
       9.2077103       261.22446     0.031094193
       9.2662325       261.21109     0.056463526
       9.3247538       261.19772     0.030095652
       9.3830719       261.18414     0.025863661
       9.4415932       261.17078     0.032944696
       9.5001554       261.15747     0.020214011
       9.5584669       261.14413     0.027505844
       9.6170769       261.13058     0.018711018
       9.6753874       261.11725     0.023319570
       9.7339907       261.10394     0.016540570
       9.7923498       261.09036     0.022096584
       9.8509960       261.07712     0.029347791
       9.9093542       261.06354     0.028787773
       9.9680071       261.05002     0.024250317
       10.026402       261.03674     0.028532097
       10.084804       261.02319     0.029297065
       10.143242       261.00995     0.019938787
       10.201938       260.99646     0.020152255
       10.260383       260.98294     0.018308954
       10.318828       260.96942     0.021088148
       10.377265       260.95618     0.018742716
       10.435755       260.94269     0.028640515
       10.494245       260.92920     0.027058281
       10.552734       260.91571     0.028033095
       10.611223       260.90222     0.020666895
       10.669509       260.88879     0.020666830
       10.728044       260.87534     0.019090955
       10.786579       260.86188     0.024637451
       10.845114       260.84839     0.018384634
       10.903446       260.83496     0.024637451
       10.961987       260.82126     0.013268636
       11.020319       260.80780     0.020089897
       11.078948       260.79440     0.024069006
       11.137280       260.78098     0.016110787
       11.195916       260.76730     0.025205895
       11.254295       260.75388     0.024069077
       11.312924       260.74048     0.025774409
       11.371310       260.72681     0.018384634
       11.429739       260.71341     0.020089967
       11.488174       260.69977     0.017816120
       11.546602       260.68637     0.021795300
       11.605038       260.67273     0.018953078
       11.663773       260.65912     0.020089967
       11.722001       260.64575     0.019990355
       11.780487       260.63211     0.019372260
       11.838972       260.61850     0.019372260
       11.897449       260.60510     0.013809407
       11.955985       260.59152     0.016899958
       12.014522       260.57791     0.015045673
       12.072808       260.56430     0.018136147
       12.131397       260.55075    0.0094828208
       12.189932       260.53711     0.017518052
       12.248263       260.52380     0.019990431
       12.306850       260.51022     0.015045673
       12.365252       260.49640     0.010719010
       12.423590       260.48282     0.015663768
       12.482230       260.46927     0.015663768
       12.540623       260.45569    0.0094828208
       12.599014       260.44211     0.016281863
       12.657709       260.42859     0.021511338
       12.716155       260.41504     0.011902552
       12.774610       260.40125     0.015334261
       12.833055       260.38770     0.022884021
       12.891501       260.37415     0.012588894
       12.950010       260.36038     0.017393287
       13.008264       260.34686     0.018765970
       13.066765       260.33334     0.020138654
       13.125274       260.31955     0.012588894
       13.183830       260.30606     0.017393287
       13.242148       260.29230    0.0084707584
       13.300714       260.27853    0.0064115632
       13.359023       260.26501    0.0091569304
       13.417645       260.25128     0.012588724
       13.475953       260.23776     0.013961408
       13.534575       260.22400     0.010529784
       13.593009       260.21030     0.017095641
       13.651383       260.19653     0.011488253
       13.709808       260.18307     0.011488253
       13.768489       260.16934     0.014692418
       13.826922       260.15561     0.011488352
       13.885355       260.14188     0.018697724
       13.943848       260.12817     0.015493559
       14.002279       260.11444     0.016294600
       14.060585       260.10077    0.0082841865
       14.119077       260.08704    0.0090852278
       14.177568       260.07333     0.011488352
       14.236121       260.05963    0.0090852278
       14.294427       260.04593    0.0098862692
       14.352988       260.03198     0.013090435
       14.411356       260.01831    0.0074831451
       14.469907       260.00461     0.012289393
       14.528274       259.99091     0.015266484
       14.586650       259.97699     0.019668134
       14.645327       259.96332     0.018787804
       14.703692       259.94965     0.012625493
       14.762131       259.93570     0.014386154
       14.820560       259.92206     0.010864833
       14.879064       259.90814    0.0099845029
       14.937492       259.89447    0.0099846118
       14.995995       259.88055     0.010865051
